in s,C1 in V
-6.66280E-06,2.310E-01
-6.66240E-06,2.290E-01
-6.66200E-06,2.281E-01
-6.66160E-06,2.329E-01
-6.66120E-06,2.329E-01
-6.66080E-06,2.300E-01
-6.66040E-06,2.300E-01
-6.66000E-06,2.300E-01
-6.65960E-06,2.300E-01
-6.65920E-06,2.310E-01
-6.65880E-06,2.310E-01
-6.65840E-06,2.281E-01
-6.65800E-06,2.310E-01
-6.65760E-06,2.310E-01
-6.65720E-06,2.310E-01
-6.65680E-06,2.310E-01
-6.65640E-06,2.339E-01
-6.65600E-06,2.329E-01
-6.65560E-06,2.290E-01
-6.65520E-06,2.290E-01
-6.65480E-06,2.310E-01
-6.65440E-06,2.310E-01
-6.65400E-06,2.320E-01
-6.65360E-06,2.310E-01
-6.65320E-06,2.320E-01
-6.65280E-06,2.320E-01
-6.65240E-06,2.329E-01
-6.65200E-06,2.310E-01
-6.65160E-06,2.310E-01
-6.65120E-06,2.359E-01
-6.65080E-06,2.329E-01
-6.65040E-06,2.339E-01
-6.65000E-06,2.300E-01
-6.64960E-06,2.290E-01
-6.64920E-06,2.300E-01
-6.64880E-06,2.339E-01
-6.64840E-06,2.320E-01
-6.64800E-06,2.300E-01
-6.64760E-06,2.310E-01
-6.64720E-06,2.310E-01
-6.64680E-06,2.310E-01
-6.64640E-06,2.290E-01
-6.64600E-06,2.310E-01
-6.64560E-06,2.281E-01
-6.64520E-06,2.310E-01
-6.64480E-06,2.290E-01
-6.64440E-06,2.300E-01
-6.64400E-06,2.290E-01
-6.64360E-06,2.320E-01
-6.64320E-06,2.310E-01
-6.64280E-06,2.310E-01
-6.64240E-06,2.329E-01
-6.64200E-06,2.290E-01
-6.64160E-06,2.329E-01
-6.64120E-06,2.329E-01
-6.64080E-06,2.290E-01
-6.64040E-06,2.300E-01
-6.64000E-06,2.320E-01
-6.63960E-06,2.329E-01
-6.63920E-06,2.300E-01
-6.63880E-06,2.329E-01
-6.63840E-06,2.310E-01
-6.63800E-06,2.329E-01
-6.63760E-06,2.320E-01
-6.63720E-06,2.320E-01
-6.63680E-06,2.300E-01
-6.63640E-06,2.300E-01
-6.63600E-06,2.320E-01
-6.63560E-06,2.310E-01
-6.63520E-06,2.310E-01
-6.63480E-06,2.300E-01
-6.63440E-06,2.339E-01
-6.63400E-06,2.300E-01
-6.63360E-06,2.290E-01
-6.63320E-06,2.320E-01
-6.63280E-06,2.300E-01
-6.63240E-06,2.310E-01
-6.63200E-06,2.290E-01
-6.63160E-06,2.310E-01
-6.63120E-06,2.339E-01
-6.63080E-06,2.339E-01
-6.63040E-06,2.329E-01
-6.63000E-06,2.310E-01
-6.62960E-06,2.329E-01
-6.62920E-06,2.320E-01
-6.62880E-06,2.320E-01
-6.62840E-06,2.290E-01
-6.62800E-06,2.281E-01
-6.62760E-06,2.290E-01
-6.62720E-06,2.320E-01
-6.62680E-06,2.329E-01
-6.62640E-06,2.329E-01
-6.62600E-06,2.300E-01
-6.62560E-06,2.310E-01
-6.62520E-06,2.349E-01
-6.62480E-06,2.339E-01
-6.62440E-06,2.300E-01
-6.62400E-06,2.339E-01
-6.62360E-06,2.320E-01
-6.62320E-06,2.339E-01
-6.62280E-06,2.281E-01
-6.62240E-06,2.329E-01
-6.62200E-06,2.310E-01
-6.62160E-06,2.261E-01
-6.62120E-06,2.310E-01
-6.62080E-06,2.320E-01
-6.62040E-06,2.310E-01
-6.62000E-06,2.281E-01
-6.61960E-06,2.320E-01
-6.61920E-06,2.320E-01
-6.61880E-06,2.310E-01
-6.61840E-06,2.310E-01
-6.61800E-06,2.300E-01
-6.61760E-06,2.310E-01
-6.61720E-06,2.300E-01
-6.61680E-06,2.339E-01
-6.61640E-06,2.310E-01
-6.61600E-06,2.310E-01
-6.61560E-06,2.261E-01
-6.61520E-06,2.310E-01
-6.61480E-06,2.300E-01
-6.61440E-06,2.349E-01
-6.61400E-06,2.339E-01
-6.61360E-06,2.290E-01
-6.61320E-06,2.329E-01
-6.61280E-06,2.320E-01
-6.61240E-06,2.349E-01
-6.61200E-06,2.300E-01
-6.61160E-06,2.320E-01
-6.61120E-06,2.300E-01
-6.61080E-06,2.349E-01
-6.61040E-06,2.339E-01
-6.61000E-06,2.320E-01
-6.60960E-06,2.329E-01
-6.60920E-06,2.329E-01
-6.60880E-06,2.290E-01
-6.60840E-06,2.290E-01
-6.60800E-06,2.310E-01
-6.60760E-06,2.339E-01
-6.60720E-06,2.329E-01
-6.60680E-06,2.329E-01
-6.60640E-06,2.329E-01
-6.60600E-06,2.329E-01
-6.60560E-06,2.320E-01
-6.60520E-06,2.310E-01
-6.60480E-06,2.310E-01
-6.60440E-06,2.300E-01
-6.60400E-06,2.329E-01
-6.60360E-06,2.310E-01
-6.60320E-06,2.310E-01
-6.60280E-06,2.310E-01
-6.60240E-06,2.320E-01
-6.60200E-06,2.320E-01
-6.60160E-06,2.310E-01
-6.60120E-06,2.329E-01
-6.60080E-06,2.310E-01
-6.60040E-06,2.349E-01
-6.60000E-06,2.349E-01
-6.59960E-06,2.310E-01
-6.59920E-06,2.329E-01
-6.59880E-06,2.320E-01
-6.59840E-06,2.329E-01
-6.59800E-06,2.300E-01
-6.59760E-06,2.310E-01
-6.59720E-06,2.310E-01
-6.59680E-06,2.320E-01
-6.59640E-06,2.290E-01
-6.59600E-06,2.300E-01
-6.59560E-06,2.310E-01
-6.59520E-06,2.320E-01
-6.59480E-06,2.310E-01
-6.59440E-06,2.310E-01
-6.59400E-06,2.300E-01
-6.59360E-06,2.329E-01
-6.59320E-06,2.339E-01
-6.59280E-06,2.320E-01
-6.59240E-06,2.329E-01
-6.59200E-06,2.320E-01
-6.59160E-06,2.349E-01
-6.59120E-06,2.300E-01
-6.59080E-06,2.329E-01
-6.59040E-06,2.339E-01
-6.59000E-06,2.329E-01
-6.58960E-06,2.320E-01
-6.58920E-06,2.310E-01
-6.58880E-06,2.310E-01
-6.58840E-06,2.329E-01
-6.58800E-06,2.281E-01
-6.58760E-06,2.310E-01
-6.58720E-06,2.290E-01
-6.58680E-06,2.349E-01
-6.58640E-06,2.329E-01
-6.58600E-06,2.349E-01
-6.58560E-06,2.329E-01
-6.58520E-06,2.339E-01
-6.58480E-06,2.300E-01
-6.58440E-06,2.339E-01
-6.58400E-06,2.339E-01
-6.58360E-06,2.320E-01
-6.58320E-06,2.310E-01
-6.58280E-06,2.329E-01
-6.58240E-06,2.300E-01
-6.58200E-06,2.339E-01
-6.58160E-06,2.310E-01
-6.58120E-06,2.349E-01
-6.58080E-06,2.310E-01
-6.58040E-06,2.349E-01
-6.58000E-06,2.310E-01
-6.57960E-06,2.339E-01
-6.57920E-06,2.339E-01
-6.57880E-06,2.329E-01
-6.57840E-06,2.359E-01
-6.57800E-06,2.310E-01
-6.57760E-06,2.320E-01
-6.57720E-06,2.339E-01
-6.57680E-06,2.329E-01
-6.57640E-06,2.310E-01
-6.57600E-06,2.310E-01
-6.57560E-06,2.339E-01
-6.57520E-06,2.281E-01
-6.57480E-06,2.310E-01
-6.57440E-06,2.349E-01
-6.57400E-06,2.320E-01
-6.57360E-06,2.320E-01
-6.57320E-06,2.320E-01
-6.57280E-06,2.339E-01
-6.57240E-06,2.320E-01
-6.57200E-06,2.359E-01
-6.57160E-06,2.310E-01
-6.57120E-06,2.320E-01
-6.57080E-06,2.320E-01
-6.57040E-06,2.329E-01
-6.57000E-06,2.310E-01
-6.56960E-06,2.329E-01
-6.56920E-06,2.349E-01
-6.56880E-06,2.290E-01
-6.56840E-06,2.329E-01
-6.56800E-06,2.320E-01
-6.56760E-06,2.369E-01
-6.56720E-06,2.378E-01
-6.56680E-06,2.329E-01
-6.56640E-06,2.359E-01
-6.56600E-06,2.310E-01
-6.56560E-06,2.359E-01
-6.56520E-06,2.320E-01
-6.56480E-06,2.329E-01
-6.56440E-06,2.310E-01
-6.56400E-06,2.359E-01
-6.56360E-06,2.320E-01
-6.56320E-06,2.300E-01
-6.56280E-06,2.310E-01
-6.56240E-06,2.300E-01
-6.56200E-06,2.329E-01
-6.56160E-06,2.349E-01
-6.56120E-06,2.329E-01
-6.56080E-06,2.359E-01
-6.56040E-06,2.339E-01
-6.56000E-06,2.359E-01
-6.55960E-06,2.329E-01
-6.55920E-06,2.349E-01
-6.55880E-06,2.310E-01
-6.55840E-06,2.369E-01
-6.55800E-06,2.261E-01
-6.55760E-06,2.320E-01
-6.55720E-06,2.339E-01
-6.55680E-06,2.320E-01
-6.55640E-06,2.339E-01
-6.55600E-06,2.310E-01
-6.55560E-06,2.339E-01
-6.55520E-06,2.300E-01
-6.55480E-06,2.349E-01
-6.55440E-06,2.339E-01
-6.55400E-06,2.329E-01
-6.55360E-06,2.300E-01
-6.55320E-06,2.349E-01
-6.55280E-06,2.349E-01
-6.55240E-06,2.320E-01
-6.55200E-06,2.349E-01
-6.55160E-06,2.339E-01
-6.55120E-06,2.310E-01
-6.55080E-06,2.329E-01
-6.55040E-06,2.339E-01
-6.55000E-06,2.300E-01
-6.54960E-06,2.349E-01
-6.54920E-06,2.339E-01
-6.54880E-06,2.339E-01
-6.54840E-06,2.369E-01
-6.54800E-06,2.349E-01
-6.54760E-06,2.339E-01
-6.54720E-06,2.320E-01
-6.54680E-06,2.369E-01
-6.54640E-06,2.339E-01
-6.54600E-06,2.339E-01
-6.54560E-06,2.378E-01
-6.54520E-06,2.320E-01
-6.54480E-06,2.329E-01
-6.54440E-06,2.339E-01
-6.54400E-06,2.320E-01
-6.54360E-06,2.310E-01
-6.54320E-06,2.310E-01
-6.54280E-06,2.369E-01
-6.54240E-06,2.310E-01
-6.54200E-06,2.320E-01
-6.54160E-06,2.339E-01
-6.54120E-06,2.300E-01
-6.54080E-06,2.320E-01
-6.54040E-06,2.329E-01
-6.54000E-06,2.329E-01
-6.53960E-06,2.339E-01
-6.53920E-06,2.329E-01
-6.53880E-06,2.339E-01
-6.53840E-06,2.349E-01
-6.53800E-06,2.320E-01
-6.53760E-06,2.329E-01
-6.53720E-06,2.310E-01
-6.53680E-06,2.320E-01
-6.53640E-06,2.339E-01
-6.53600E-06,2.320E-01
-6.53560E-06,2.359E-01
-6.53520E-06,2.310E-01
-6.53480E-06,2.329E-01
-6.53440E-06,2.349E-01
-6.53400E-06,2.310E-01
-6.53360E-06,2.359E-01
-6.53320E-06,2.339E-01
-6.53280E-06,2.310E-01
-6.53240E-06,2.310E-01
-6.53200E-06,2.329E-01
-6.53160E-06,2.329E-01
-6.53120E-06,2.339E-01
-6.53080E-06,2.369E-01
-6.53040E-06,2.369E-01
-6.53000E-06,2.349E-01
-6.52960E-06,2.359E-01
-6.52920E-06,2.329E-01
-6.52880E-06,2.329E-01
-6.52840E-06,2.290E-01
-6.52800E-06,2.320E-01
-6.52760E-06,2.320E-01
-6.52720E-06,2.310E-01
-6.52680E-06,2.329E-01
-6.52640E-06,2.320E-01
-6.52600E-06,2.329E-01
-6.52560E-06,2.349E-01
-6.52520E-06,2.329E-01
-6.52480E-06,2.300E-01
-6.52440E-06,2.349E-01
-6.52400E-06,2.300E-01
-6.52360E-06,2.310E-01
-6.52320E-06,2.310E-01
-6.52280E-06,2.359E-01
-6.52240E-06,2.339E-01
-6.52200E-06,2.320E-01
-6.52160E-06,2.320E-01
-6.52120E-06,2.339E-01
-6.52080E-06,2.369E-01
-6.52040E-06,2.320E-01
-6.52000E-06,2.320E-01
-6.51960E-06,2.320E-01
-6.51920E-06,2.339E-01
-6.51880E-06,2.320E-01
-6.51840E-06,2.329E-01
-6.51800E-06,2.329E-01
-6.51760E-06,2.349E-01
-6.51720E-06,2.320E-01
-6.51680E-06,2.339E-01
-6.51640E-06,2.349E-01
-6.51600E-06,2.329E-01
-6.51560E-06,2.329E-01
-6.51520E-06,2.329E-01
-6.51480E-06,2.369E-01
-6.51440E-06,2.349E-01
-6.51400E-06,2.329E-01
-6.51360E-06,2.339E-01
-6.51320E-06,2.310E-01
-6.51280E-06,2.329E-01
-6.51240E-06,2.310E-01
-6.51200E-06,2.339E-01
-6.51160E-06,2.310E-01
-6.51120E-06,2.359E-01
-6.51080E-06,2.369E-01
-6.51040E-06,2.320E-01
-6.51000E-06,2.329E-01
-6.50960E-06,2.359E-01
-6.50920E-06,2.339E-01
-6.50880E-06,2.320E-01
-6.50840E-06,2.320E-01
-6.50800E-06,2.329E-01
-6.50760E-06,2.339E-01
-6.50720E-06,2.339E-01
-6.50680E-06,2.310E-01
-6.50640E-06,2.320E-01
-6.50600E-06,2.339E-01
-6.50560E-06,2.310E-01
-6.50520E-06,2.359E-01
-6.50480E-06,2.339E-01
-6.50440E-06,2.339E-01
-6.50400E-06,2.339E-01
-6.50360E-06,2.349E-01
-6.50320E-06,2.339E-01
-6.50280E-06,2.310E-01
-6.50240E-06,2.339E-01
-6.50200E-06,2.310E-01
-6.50160E-06,2.339E-01
-6.50120E-06,2.329E-01
-6.50080E-06,2.329E-01
-6.50040E-06,2.310E-01
-6.50000E-06,2.310E-01
-6.49960E-06,2.310E-01
-6.49920E-06,2.310E-01
-6.49880E-06,2.339E-01
-6.49840E-06,2.329E-01
-6.49800E-06,2.320E-01
-6.49760E-06,2.320E-01
-6.49720E-06,2.339E-01
-6.49680E-06,2.329E-01
-6.49640E-06,2.329E-01
-6.49600E-06,2.349E-01
-6.49560E-06,2.359E-01
-6.49520E-06,2.349E-01
-6.49480E-06,2.310E-01
-6.49440E-06,2.339E-01
-6.49400E-06,2.300E-01
-6.49360E-06,2.349E-01
-6.49320E-06,2.290E-01
-6.49280E-06,2.329E-01
-6.49240E-06,2.339E-01
-6.49200E-06,2.310E-01
-6.49160E-06,2.310E-01
-6.49120E-06,2.359E-01
-6.49080E-06,2.281E-01
-6.49040E-06,2.359E-01
-6.49000E-06,2.339E-01
-6.48960E-06,2.329E-01
-6.48920E-06,2.349E-01
-6.48880E-06,2.329E-01
-6.48840E-06,2.339E-01
-6.48800E-06,2.329E-01
-6.48760E-06,2.329E-01
-6.48720E-06,2.339E-01
-6.48680E-06,2.320E-01
-6.48640E-06,2.329E-01
-6.48600E-06,2.339E-01
-6.48560E-06,2.320E-01
-6.48520E-06,2.320E-01
-6.48480E-06,2.349E-01
-6.48440E-06,2.320E-01
-6.48400E-06,2.339E-01
-6.48360E-06,2.349E-01
-6.48320E-06,2.339E-01
-6.48280E-06,2.369E-01
-6.48240E-06,2.329E-01
-6.48200E-06,2.349E-01
-6.48160E-06,2.369E-01
-6.48120E-06,2.310E-01
-6.48080E-06,2.310E-01
-6.48040E-06,2.320E-01
-6.48000E-06,2.329E-01
-6.47960E-06,2.329E-01
-6.47920E-06,2.290E-01
-6.47880E-06,2.310E-01
-6.47840E-06,2.320E-01
-6.47800E-06,2.329E-01
-6.47760E-06,2.310E-01
-6.47720E-06,2.310E-01
-6.47680E-06,2.329E-01
-6.47640E-06,2.329E-01
-6.47600E-06,2.339E-01
-6.47560E-06,2.339E-01
-6.47520E-06,2.320E-01
-6.47480E-06,2.329E-01
-6.47440E-06,2.320E-01
-6.47400E-06,2.339E-01
-6.47360E-06,2.329E-01
-6.47320E-06,2.339E-01
-6.47280E-06,2.339E-01
-6.47240E-06,2.339E-01
-6.47200E-06,2.359E-01
-6.47160E-06,2.329E-01
-6.47120E-06,2.310E-01
-6.47080E-06,2.339E-01
-6.47040E-06,2.329E-01
-6.47000E-06,2.300E-01
-6.46960E-06,2.339E-01
-6.46920E-06,2.320E-01
-6.46880E-06,2.310E-01
-6.46840E-06,2.310E-01
-6.46800E-06,2.329E-01
-6.46760E-06,2.300E-01
-6.46720E-06,2.310E-01
-6.46680E-06,2.329E-01
-6.46640E-06,2.349E-01
-6.46600E-06,2.329E-01
-6.46560E-06,2.329E-01
-6.46520E-06,2.320E-01
-6.46480E-06,2.339E-01
-6.46440E-06,2.320E-01
-6.46400E-06,2.320E-01
-6.46360E-06,2.329E-01
-6.46320E-06,2.339E-01
-6.46280E-06,2.310E-01
-6.46240E-06,2.320E-01
-6.46200E-06,2.310E-01
-6.46160E-06,2.339E-01
-6.46120E-06,2.320E-01
-6.46080E-06,2.310E-01
-6.46040E-06,2.320E-01
-6.46000E-06,2.310E-01
-6.45960E-06,2.310E-01
-6.45920E-06,2.320E-01
-6.45880E-06,2.339E-01
-6.45840E-06,2.329E-01
-6.45800E-06,2.378E-01
-6.45760E-06,2.339E-01
-6.45720E-06,2.349E-01
-6.45680E-06,2.378E-01
-6.45640E-06,2.329E-01
-6.45600E-06,2.339E-01
-6.45560E-06,2.329E-01
-6.45520E-06,2.339E-01
-6.45480E-06,2.329E-01
-6.45440E-06,2.320E-01
-6.45400E-06,2.349E-01
-6.45360E-06,2.320E-01
-6.45320E-06,2.320E-01
-6.45280E-06,2.320E-01
-6.45240E-06,2.320E-01
-6.45200E-06,2.349E-01
-6.45160E-06,2.310E-01
-6.45120E-06,2.320E-01
-6.45080E-06,2.339E-01
-6.45040E-06,2.349E-01
-6.45000E-06,2.320E-01
-6.44960E-06,2.349E-01
-6.44920E-06,2.320E-01
-6.44880E-06,2.349E-01
-6.44840E-06,2.310E-01
-6.44800E-06,2.329E-01
-6.44760E-06,2.339E-01
-6.44720E-06,2.310E-01
-6.44680E-06,2.349E-01
-6.44640E-06,2.320E-01
-6.44600E-06,2.310E-01
-6.44560E-06,2.320E-01
-6.44520E-06,2.310E-01
-6.44480E-06,2.320E-01
-6.44440E-06,2.329E-01
-6.44400E-06,2.349E-01
-6.44360E-06,2.329E-01
-6.44320E-06,2.329E-01
-6.44280E-06,2.349E-01
-6.44240E-06,2.310E-01
-6.44200E-06,2.320E-01
-6.44160E-06,2.310E-01
-6.44120E-06,2.329E-01
-6.44080E-06,2.310E-01
-6.44040E-06,2.349E-01
-6.44000E-06,2.329E-01
-6.43960E-06,2.310E-01
-6.43920E-06,2.310E-01
-6.43880E-06,2.349E-01
-6.43840E-06,2.320E-01
-6.43800E-06,2.329E-01
-6.43760E-06,2.339E-01
-6.43720E-06,2.329E-01
-6.43680E-06,2.320E-01
-6.43640E-06,2.320E-01
-6.43600E-06,2.310E-01
-6.43560E-06,2.320E-01
-6.43520E-06,2.310E-01
-6.43480E-06,2.329E-01
-6.43440E-06,2.339E-01
-6.43400E-06,2.310E-01
-6.43360E-06,2.320E-01
-6.43320E-06,2.320E-01
-6.43280E-06,2.339E-01
-6.43240E-06,2.359E-01
-6.43200E-06,2.320E-01
-6.43160E-06,2.339E-01
-6.43120E-06,2.310E-01
-6.43080E-06,2.320E-01
-6.43040E-06,2.329E-01
-6.43000E-06,2.329E-01
-6.42960E-06,2.310E-01
-6.42920E-06,2.320E-01
-6.42880E-06,2.310E-01
-6.42840E-06,2.339E-01
-6.42800E-06,2.320E-01
-6.42760E-06,2.300E-01
-6.42720E-06,2.310E-01
-6.42680E-06,2.329E-01
-6.42640E-06,2.329E-01
-6.42600E-06,2.310E-01
-6.42560E-06,2.339E-01
-6.42520E-06,2.310E-01
-6.42480E-06,2.290E-01
-6.42440E-06,2.320E-01
-6.42400E-06,2.310E-01
-6.42360E-06,2.329E-01
-6.42320E-06,2.320E-01
-6.42280E-06,2.300E-01
-6.42240E-06,2.339E-01
-6.42200E-06,2.310E-01
-6.42160E-06,2.310E-01
-6.42120E-06,2.320E-01
-6.42080E-06,2.300E-01
-6.42040E-06,2.329E-01
-6.42000E-06,2.329E-01
-6.41960E-06,2.300E-01
-6.41920E-06,2.320E-01
-6.41880E-06,2.290E-01
-6.41840E-06,2.310E-01
-6.41800E-06,2.320E-01
-6.41760E-06,2.339E-01
-6.41720E-06,2.281E-01
-6.41680E-06,2.310E-01
-6.41640E-06,2.310E-01
-6.41600E-06,2.310E-01
-6.41560E-06,2.339E-01
-6.41520E-06,2.290E-01
-6.41480E-06,2.251E-01
-6.41440E-06,2.281E-01
-6.41400E-06,2.339E-01
-6.41360E-06,2.271E-01
-6.41320E-06,2.290E-01
-6.41280E-06,2.300E-01
-6.41240E-06,2.329E-01
-6.41200E-06,2.320E-01
-6.41160E-06,2.310E-01
-6.41120E-06,2.329E-01
-6.41080E-06,2.290E-01
-6.41040E-06,2.300E-01
-6.41000E-06,2.310E-01
-6.40960E-06,2.310E-01
-6.40920E-06,2.329E-01
-6.40880E-06,2.310E-01
-6.40840E-06,2.339E-01
-6.40800E-06,2.320E-01
-6.40760E-06,2.329E-01
-6.40720E-06,2.339E-01
-6.40680E-06,2.300E-01
-6.40640E-06,2.310E-01
-6.40600E-06,2.320E-01
-6.40560E-06,2.349E-01
-6.40520E-06,2.290E-01
-6.40480E-06,2.339E-01
-6.40440E-06,2.300E-01
-6.40400E-06,2.310E-01
-6.40360E-06,2.300E-01
-6.40320E-06,2.339E-01
-6.40280E-06,2.300E-01
-6.40240E-06,2.300E-01
-6.40200E-06,2.310E-01
-6.40160E-06,2.320E-01
-6.40120E-06,2.329E-01
-6.40080E-06,2.290E-01
-6.40040E-06,2.290E-01
-6.40000E-06,2.310E-01
-6.39960E-06,2.310E-01
-6.39920E-06,2.339E-01
-6.39880E-06,2.320E-01
-6.39840E-06,2.290E-01
-6.39800E-06,2.310E-01
-6.39760E-06,2.329E-01
-6.39720E-06,2.339E-01
-6.39680E-06,2.310E-01
-6.39640E-06,2.290E-01
-6.39600E-06,2.300E-01
-6.39560E-06,2.290E-01
-6.39520E-06,2.329E-01
-6.39480E-06,2.339E-01
-6.39440E-06,2.320E-01
-6.39400E-06,2.300E-01
-6.39360E-06,2.290E-01
-6.39320E-06,2.310E-01
-6.39280E-06,2.281E-01
-6.39240E-06,2.281E-01
-6.39200E-06,2.339E-01
-6.39160E-06,2.290E-01
-6.39120E-06,2.300E-01
-6.39080E-06,2.320E-01
-6.39040E-06,2.310E-01
-6.39000E-06,2.310E-01
-6.38960E-06,2.290E-01
-6.38920E-06,2.310E-01
-6.38880E-06,2.290E-01
-6.38840E-06,2.290E-01
-6.38800E-06,2.320E-01
-6.38760E-06,2.310E-01
-6.38720E-06,2.339E-01
-6.38680E-06,2.310E-01
-6.38640E-06,2.339E-01
-6.38600E-06,2.310E-01
-6.38560E-06,2.300E-01
-6.38520E-06,2.300E-01
-6.38480E-06,2.281E-01
-6.38440E-06,2.300E-01
-6.38400E-06,2.320E-01
-6.38360E-06,2.310E-01
-6.38320E-06,2.281E-01
-6.38280E-06,2.310E-01
-6.38240E-06,2.320E-01
-6.38200E-06,2.290E-01
-6.38160E-06,2.290E-01
-6.38120E-06,2.281E-01
-6.38080E-06,2.310E-01
-6.38040E-06,2.339E-01
-6.38000E-06,2.310E-01
-6.37960E-06,2.310E-01
-6.37920E-06,2.310E-01
-6.37880E-06,2.320E-01
-6.37840E-06,2.300E-01
-6.37800E-06,2.320E-01
-6.37760E-06,2.290E-01
-6.37720E-06,2.320E-01
-6.37680E-06,2.290E-01
-6.37640E-06,2.329E-01
-6.37600E-06,2.310E-01
-6.37560E-06,2.320E-01
-6.37520E-06,2.281E-01
-6.37480E-06,2.290E-01
-6.37440E-06,2.310E-01
-6.37400E-06,2.329E-01
-6.37360E-06,2.300E-01
-6.37320E-06,2.300E-01
-6.37280E-06,2.281E-01
-6.37240E-06,2.310E-01
-6.37200E-06,2.300E-01
-6.37160E-06,2.281E-01
-6.37120E-06,2.300E-01
-6.37080E-06,2.290E-01
-6.37040E-06,2.271E-01
-6.37000E-06,2.310E-01
-6.36960E-06,2.281E-01
-6.36920E-06,2.310E-01
-6.36880E-06,2.320E-01
-6.36840E-06,2.300E-01
-6.36800E-06,2.329E-01
-6.36760E-06,2.310E-01
-6.36720E-06,2.320E-01
-6.36680E-06,2.310E-01
-6.36640E-06,2.339E-01
-6.36600E-06,2.320E-01
-6.36560E-06,2.310E-01
-6.36520E-06,2.300E-01
-6.36480E-06,2.310E-01
-6.36440E-06,2.300E-01
-6.36400E-06,2.281E-01
-6.36360E-06,2.310E-01
-6.36320E-06,2.329E-01
-6.36280E-06,2.320E-01
-6.36240E-06,2.271E-01
-6.36200E-06,2.320E-01
-6.36160E-06,2.300E-01
-6.36120E-06,2.310E-01
-6.36080E-06,2.300E-01
-6.36040E-06,2.300E-01
-6.36000E-06,2.310E-01
-6.35960E-06,2.310E-01
-6.35920E-06,2.339E-01
-6.35880E-06,2.300E-01
-6.35840E-06,2.290E-01
-6.35800E-06,2.310E-01
-6.35760E-06,2.232E-01
-6.35720E-06,2.290E-01
-6.35680E-06,2.300E-01
-6.35640E-06,2.281E-01
-6.35600E-06,2.310E-01
-6.35560E-06,2.310E-01
-6.35520E-06,2.339E-01
-6.35480E-06,2.281E-01
-6.35440E-06,2.329E-01
-6.35400E-06,2.281E-01
-6.35360E-06,2.310E-01
-6.35320E-06,2.300E-01
-6.35280E-06,2.290E-01
-6.35240E-06,2.310E-01
-6.35200E-06,2.300E-01
-6.35160E-06,2.290E-01
-6.35120E-06,2.281E-01
-6.35080E-06,2.281E-01
-6.35040E-06,2.320E-01
-6.35000E-06,2.310E-01
-6.34960E-06,2.300E-01
-6.34920E-06,2.300E-01
-6.34880E-06,2.281E-01
-6.34840E-06,2.290E-01
-6.34800E-06,2.300E-01
-6.34760E-06,2.271E-01
-6.34720E-06,2.310E-01
-6.34680E-06,2.310E-01
-6.34640E-06,2.329E-01
-6.34600E-06,2.329E-01
-6.34560E-06,2.310E-01
-6.34520E-06,2.329E-01
-6.34480E-06,2.271E-01
-6.34440E-06,2.310E-01
-6.34400E-06,2.281E-01
-6.34360E-06,2.320E-01
-6.34320E-06,2.339E-01
-6.34280E-06,2.300E-01
-6.34240E-06,2.300E-01
-6.34200E-06,2.310E-01
-6.34160E-06,2.329E-01
-6.34120E-06,2.290E-01
-6.34080E-06,2.310E-01
-6.34040E-06,2.310E-01
-6.34000E-06,2.300E-01
-6.33960E-06,2.320E-01
-6.33920E-06,2.310E-01
-6.33880E-06,2.320E-01
-6.33840E-06,2.310E-01
-6.33800E-06,2.339E-01
-6.33760E-06,2.320E-01
-6.33720E-06,2.329E-01
-6.33680E-06,2.310E-01
-6.33640E-06,2.300E-01
-6.33600E-06,2.310E-01
-6.33560E-06,2.281E-01
-6.33520E-06,2.339E-01
-6.33480E-06,2.281E-01
-6.33440E-06,2.339E-01
-6.33400E-06,2.281E-01
-6.33360E-06,2.320E-01
-6.33320E-06,2.300E-01
-6.33280E-06,2.300E-01
-6.33240E-06,2.310E-01
-6.33200E-06,2.310E-01
-6.33160E-06,2.320E-01
-6.33120E-06,2.310E-01
-6.33080E-06,2.339E-01
-6.33040E-06,2.310E-01
-6.33000E-06,2.320E-01
-6.32960E-06,2.310E-01
-6.32920E-06,2.310E-01
-6.32880E-06,2.349E-01
-6.32840E-06,2.290E-01
-6.32800E-06,2.300E-01
-6.32760E-06,2.281E-01
-6.32720E-06,2.310E-01
-6.32680E-06,2.290E-01
-6.32640E-06,2.290E-01
-6.32600E-06,2.281E-01
-6.32560E-06,2.300E-01
-6.32520E-06,2.300E-01
-6.32480E-06,2.329E-01
-6.32440E-06,2.310E-01
-6.32400E-06,2.339E-01
-6.32360E-06,2.310E-01
-6.32320E-06,2.320E-01
-6.32280E-06,2.281E-01
-6.32240E-06,2.290E-01
-6.32200E-06,2.300E-01
-6.32160E-06,2.310E-01
-6.32120E-06,2.290E-01
-6.32080E-06,2.310E-01
-6.32040E-06,2.271E-01
-6.32000E-06,2.310E-01
-6.31960E-06,2.290E-01
-6.31920E-06,2.281E-01
-6.31880E-06,2.339E-01
-6.31840E-06,2.320E-01
-6.31800E-06,2.310E-01
-6.31760E-06,2.320E-01
-6.31720E-06,2.339E-01
-6.31680E-06,2.320E-01
-6.31640E-06,2.290E-01
-6.31600E-06,2.339E-01
-6.31560E-06,2.290E-01
-6.31520E-06,2.310E-01
-6.31480E-06,2.281E-01
-6.31440E-06,2.310E-01
-6.31400E-06,2.310E-01
-6.31360E-06,2.310E-01
