in s,C1 in V
-5.86000E-06,2.3529E-01
-5.85960E-06,2.3236E-01
-5.85920E-06,2.3139E-01
-5.85880E-06,2.3432E-01
-5.85840E-06,2.3334E-01
-5.85800E-06,2.3725E-01
-5.85760E-06,2.3334E-01
-5.85720E-06,2.3139E-01
-5.85680E-06,2.3432E-01
-5.85640E-06,2.3236E-01
-5.85600E-06,2.3334E-01
-5.85560E-06,2.3139E-01
-5.85520E-06,2.3139E-01
-5.85480E-06,2.3627E-01
-5.85440E-06,2.3334E-01
-5.85400E-06,2.3432E-01
-5.85360E-06,2.3236E-01
-5.85320E-06,2.3236E-01
-5.85280E-06,2.3334E-01
-5.85240E-06,2.3529E-01
-5.85200E-06,2.3432E-01
-5.85160E-06,2.3236E-01
-5.85120E-06,2.3041E-01
-5.85080E-06,2.3529E-01
-5.85040E-06,2.3432E-01
-5.85000E-06,2.3334E-01
-5.84960E-06,2.3432E-01
-5.84920E-06,2.3139E-01
-5.84880E-06,2.3236E-01
-5.84840E-06,2.3236E-01
-5.84800E-06,2.3432E-01
-5.84760E-06,2.3334E-01
-5.84720E-06,2.3334E-01
-5.84680E-06,2.3334E-01
-5.84640E-06,2.3139E-01
-5.84600E-06,2.3334E-01
-5.84560E-06,2.3432E-01
-5.84520E-06,2.3432E-01
-5.84480E-06,2.3432E-01
-5.84440E-06,2.3432E-01
-5.84400E-06,2.3139E-01
-5.84360E-06,2.3139E-01
-5.84320E-06,2.3432E-01
-5.84280E-06,2.3236E-01
-5.84240E-06,2.3236E-01
-5.84200E-06,2.3627E-01
-5.84160E-06,2.3432E-01
-5.84120E-06,2.3432E-01
-5.84080E-06,2.3529E-01
-5.84040E-06,2.3236E-01
-5.84000E-06,2.3334E-01
-5.83960E-06,2.3432E-01
-5.83920E-06,2.3139E-01
-5.83880E-06,2.3139E-01
-5.83840E-06,2.3432E-01
-5.83800E-06,2.3334E-01
-5.83760E-06,2.3432E-01
-5.83720E-06,2.3334E-01
-5.83680E-06,2.3041E-01
-5.83640E-06,2.3236E-01
-5.83600E-06,2.3334E-01
-5.83560E-06,2.3334E-01
-5.83520E-06,2.3236E-01
-5.83480E-06,2.3334E-01
-5.83440E-06,2.3139E-01
-5.83400E-06,2.3432E-01
-5.83360E-06,2.3725E-01
-5.83320E-06,2.3725E-01
-5.83280E-06,2.3236E-01
-5.83240E-06,2.3529E-01
-5.83200E-06,2.3432E-01
-5.83160E-06,2.3334E-01
-5.83120E-06,2.3139E-01
-5.83080E-06,2.3334E-01
-5.83040E-06,2.2846E-01
-5.83000E-06,2.3334E-01
-5.82960E-06,2.3627E-01
-5.82920E-06,2.3432E-01
-5.82880E-06,2.3725E-01
-5.82840E-06,2.3236E-01
-5.82800E-06,2.3529E-01
-5.82760E-06,2.3432E-01
-5.82720E-06,2.3529E-01
-5.82680E-06,2.2943E-01
-5.82640E-06,2.3139E-01
-5.82600E-06,2.3236E-01
-5.82560E-06,2.3139E-01
-5.82520E-06,2.3725E-01
-5.82480E-06,2.3432E-01
-5.82440E-06,2.3432E-01
-5.82400E-06,2.3432E-01
-5.82360E-06,2.3334E-01
-5.82320E-06,2.3334E-01
-5.82280E-06,2.3529E-01
-5.82240E-06,2.3139E-01
-5.82200E-06,2.3139E-01
-5.82160E-06,2.3334E-01
-5.82120E-06,2.3236E-01
-5.82080E-06,2.3041E-01
-5.82040E-06,2.3529E-01
-5.82000E-06,2.3334E-01
-5.81960E-06,2.3236E-01
-5.81920E-06,2.3236E-01
-5.81880E-06,2.3236E-01
-5.81840E-06,2.3041E-01
-5.81800E-06,2.3139E-01
-5.81760E-06,2.3432E-01
-5.81720E-06,2.3334E-01
-5.81680E-06,2.3432E-01
-5.81640E-06,2.3236E-01
-5.81600E-06,2.3139E-01
-5.81560E-06,2.3432E-01
-5.81520E-06,2.3529E-01
-5.81480E-06,2.3334E-01
-5.81440E-06,2.3334E-01
-5.81400E-06,2.3041E-01
-5.81360E-06,2.3432E-01
-5.81320E-06,2.3529E-01
-5.81280E-06,2.3529E-01
-5.81240E-06,2.3334E-01
-5.81200E-06,2.3432E-01
-5.81160E-06,2.3432E-01
-5.81120E-06,2.3139E-01
-5.81080E-06,2.3236E-01
-5.81040E-06,2.3334E-01
-5.81000E-06,2.3432E-01
-5.80960E-06,2.3334E-01
-5.80920E-06,2.3041E-01
-5.80880E-06,2.3334E-01
-5.80840E-06,2.3334E-01
-5.80800E-06,2.3432E-01
-5.80760E-06,2.3432E-01
-5.80720E-06,2.3236E-01
-5.80680E-06,2.3139E-01
-5.80640E-06,2.3139E-01
-5.80600E-06,2.3041E-01
-5.80560E-06,2.3236E-01
-5.80520E-06,2.3139E-01
-5.80480E-06,2.3139E-01
-5.80440E-06,2.3432E-01
-5.80400E-06,2.3139E-01
-5.80360E-06,2.2846E-01
-5.80320E-06,2.3139E-01
-5.80280E-06,2.2943E-01
-5.80240E-06,2.3236E-01
-5.80200E-06,2.3334E-01
-5.80160E-06,2.3139E-01
-5.80120E-06,2.3236E-01
-5.80080E-06,2.3041E-01
-5.80040E-06,2.3041E-01
-5.80000E-06,2.3139E-01
-5.79960E-06,2.3041E-01
-5.79920E-06,2.3432E-01
-5.79880E-06,2.3334E-01
-5.79840E-06,2.3432E-01
-5.79800E-06,2.3139E-01
-5.79760E-06,2.3432E-01
-5.79720E-06,2.3236E-01
-5.79680E-06,2.3041E-01
-5.79640E-06,2.3041E-01
-5.79600E-06,2.3236E-01
-5.79560E-06,2.3139E-01
-5.79520E-06,2.3334E-01
-5.79480E-06,2.3139E-01
-5.79440E-06,2.2943E-01
-5.79400E-06,2.3139E-01
-5.79360E-06,2.3041E-01
-5.79320E-06,2.3041E-01
-5.79280E-06,2.3139E-01
-5.79240E-06,2.3236E-01
-5.79200E-06,2.3334E-01
-5.79160E-06,2.3236E-01
-5.79120E-06,2.3432E-01
-5.79080E-06,2.3432E-01
-5.79040E-06,2.3041E-01
-5.79000E-06,2.3236E-01
-5.78960E-06,2.3041E-01
-5.78920E-06,2.3041E-01
-5.78880E-06,2.3236E-01
-5.78840E-06,2.2846E-01
-5.78800E-06,2.3334E-01
-5.78760E-06,2.3139E-01
-5.78720E-06,2.3041E-01
-5.78680E-06,2.3236E-01
-5.78640E-06,2.3529E-01
-5.78600E-06,2.3334E-01
-5.78560E-06,2.3432E-01
-5.78520E-06,2.3529E-01
-5.78480E-06,2.3334E-01
-5.78440E-06,2.3334E-01
-5.78400E-06,2.3334E-01
-5.78360E-06,2.3041E-01
-5.78320E-06,2.3334E-01
-5.78280E-06,2.3139E-01
-5.78240E-06,2.3041E-01
-5.78200E-06,2.3236E-01
-5.78160E-06,2.3139E-01
-5.78120E-06,2.3041E-01
-5.78080E-06,2.3236E-01
-5.78040E-06,2.3139E-01
-5.78000E-06,2.3139E-01
-5.77960E-06,2.3432E-01
-5.77920E-06,2.3139E-01
-5.77880E-06,2.3139E-01
-5.77840E-06,2.3041E-01
-5.77800E-06,2.3041E-01
-5.77760E-06,2.2943E-01
-5.77720E-06,2.3041E-01
-5.77680E-06,2.3236E-01
-5.77640E-06,2.3041E-01
-5.77600E-06,2.3334E-01
-5.77560E-06,2.3236E-01
-5.77520E-06,2.3334E-01
-5.77480E-06,2.3236E-01
-5.77440E-06,2.3432E-01
-5.77400E-06,2.3236E-01
-5.77360E-06,2.2846E-01
-5.77320E-06,2.3139E-01
-5.77280E-06,2.3236E-01
-5.77240E-06,2.3139E-01
-5.77200E-06,2.2943E-01
-5.77160E-06,2.3236E-01
-5.77120E-06,2.3432E-01
-5.77080E-06,2.3041E-01
-5.77040E-06,2.3041E-01
-5.77000E-06,2.3041E-01
-5.76960E-06,2.2943E-01
-5.76920E-06,2.3041E-01
-5.76880E-06,2.2943E-01
-5.76840E-06,2.2943E-01
-5.76800E-06,2.2846E-01
-5.76760E-06,2.3139E-01
-5.76720E-06,2.3139E-01
-5.76680E-06,2.3334E-01
-5.76640E-06,2.3334E-01
-5.76600E-06,2.3139E-01
-5.76560E-06,2.3139E-01
-5.76520E-06,2.3236E-01
-5.76480E-06,2.3041E-01
-5.76440E-06,2.3139E-01
-5.76400E-06,2.3139E-01
-5.76360E-06,2.3334E-01
-5.76320E-06,2.3529E-01
-5.76280E-06,2.3041E-01
-5.76240E-06,2.3334E-01
-5.76200E-06,2.3139E-01
-5.76160E-06,2.3236E-01
-5.76120E-06,2.3334E-01
-5.76080E-06,2.3334E-01
-5.76040E-06,2.3236E-01
-5.76000E-06,2.3139E-01
-5.75960E-06,2.3139E-01
-5.75920E-06,2.3334E-01
-5.75880E-06,2.3529E-01
-5.75840E-06,2.3139E-01
-5.75800E-06,2.3041E-01
-5.75760E-06,2.3236E-01
-5.75720E-06,2.3334E-01
-5.75680E-06,2.3139E-01
-5.75640E-06,2.3041E-01
-5.75600E-06,2.3041E-01
-5.75560E-06,2.3334E-01
-5.75520E-06,2.3236E-01
-5.75480E-06,2.3236E-01
-5.75440E-06,2.3334E-01
-5.75400E-06,2.3041E-01
-5.75360E-06,2.3139E-01
-5.75320E-06,2.2846E-01
-5.75280E-06,2.3432E-01
-5.75240E-06,2.3139E-01
-5.75200E-06,2.3334E-01
-5.75160E-06,2.3139E-01
-5.75120E-06,2.3139E-01
-5.75080E-06,2.2846E-01
-5.75040E-06,2.3041E-01
-5.75000E-06,2.2846E-01
-5.74960E-06,2.3236E-01
-5.74920E-06,2.3236E-01
-5.74880E-06,2.3041E-01
-5.74840E-06,2.3041E-01
-5.74800E-06,2.3236E-01
-5.74760E-06,2.3334E-01
-5.74720E-06,2.2943E-01
-5.74680E-06,2.3139E-01
-5.74640E-06,2.3041E-01
-5.74600E-06,2.3139E-01
-5.74560E-06,2.3041E-01
-5.74520E-06,2.3041E-01
-5.74480E-06,2.3041E-01
-5.74440E-06,2.3139E-01
-5.74400E-06,2.3334E-01
-5.74360E-06,2.3041E-01
-5.74320E-06,2.2846E-01
-5.74280E-06,2.3139E-01
-5.74240E-06,2.3236E-01
-5.74200E-06,2.2846E-01
-5.74160E-06,2.2943E-01
-5.74120E-06,2.3432E-01
-5.74080E-06,2.3236E-01
-5.74040E-06,2.3236E-01
-5.74000E-06,2.3041E-01
-5.73960E-06,2.3236E-01
-5.73920E-06,2.3334E-01
-5.73880E-06,2.3041E-01
-5.73840E-06,2.3041E-01
-5.73800E-06,2.2943E-01
-5.73760E-06,2.3236E-01
-5.73720E-06,2.3041E-01
-5.73680E-06,2.3236E-01
-5.73640E-06,2.3139E-01
-5.73600E-06,2.3041E-01
-5.73560E-06,2.3041E-01
-5.73520E-06,2.2846E-01
-5.73480E-06,2.3041E-01
-5.73440E-06,2.3041E-01
-5.73400E-06,2.3041E-01
-5.73360E-06,2.3041E-01
-5.73320E-06,2.3432E-01
-5.73280E-06,2.3139E-01
-5.73240E-06,2.3041E-01
-5.73200E-06,2.3334E-01
-5.73160E-06,2.2846E-01
-5.73120E-06,2.2748E-01
-5.73080E-06,2.3041E-01
-5.73040E-06,2.2846E-01
-5.73000E-06,2.3041E-01
-5.72960E-06,2.3041E-01
-5.72920E-06,2.3334E-01
-5.72880E-06,2.3236E-01
-5.72840E-06,2.3041E-01
-5.72800E-06,2.3139E-01
-5.72760E-06,2.3139E-01
-5.72720E-06,2.3041E-01
-5.72680E-06,2.3432E-01
-5.72640E-06,2.3139E-01
-5.72600E-06,2.2943E-01
-5.72560E-06,2.3041E-01
-5.72520E-06,2.3334E-01
-5.72480E-06,2.3334E-01
-5.72440E-06,2.3236E-01
-5.72400E-06,2.3432E-01
-5.72360E-06,2.3041E-01
-5.72320E-06,2.2846E-01
-5.72280E-06,2.3334E-01
-5.72240E-06,2.3432E-01
-5.72200E-06,2.3236E-01
-5.72160E-06,2.2943E-01
-5.72120E-06,2.3432E-01
-5.72080E-06,2.3041E-01
-5.72040E-06,2.3529E-01
-5.72000E-06,2.3236E-01
-5.71960E-06,2.3334E-01
-5.71920E-06,2.3334E-01
-5.71880E-06,2.3432E-01
-5.71840E-06,2.3334E-01
-5.71800E-06,2.3139E-01
-5.71760E-06,2.3236E-01
-5.71720E-06,2.3236E-01
-5.71680E-06,2.3041E-01
-5.71640E-06,2.3139E-01
-5.71600E-06,2.2943E-01
-5.71560E-06,2.3139E-01
-5.71520E-06,2.3236E-01
-5.71480E-06,2.3334E-01
-5.71440E-06,2.3334E-01
-5.71400E-06,2.3236E-01
-5.71360E-06,2.3236E-01
-5.71320E-06,2.3139E-01
-5.71280E-06,2.3139E-01
-5.71240E-06,2.3139E-01
-5.71200E-06,2.3529E-01
-5.71160E-06,2.3041E-01
-5.71120E-06,2.3139E-01
-5.71080E-06,2.3334E-01
-5.71040E-06,2.3139E-01
-5.71000E-06,2.3236E-01
-5.70960E-06,2.3236E-01
-5.70920E-06,2.3627E-01
-5.70880E-06,2.3041E-01
-5.70840E-06,2.3529E-01
-5.70800E-06,2.3334E-01
-5.70760E-06,2.3139E-01
-5.70720E-06,2.3236E-01
-5.70680E-06,2.2846E-01
-5.70640E-06,2.2943E-01
-5.70600E-06,2.3236E-01
-5.70560E-06,2.3432E-01
-5.70520E-06,2.3236E-01
-5.70480E-06,2.3041E-01
-5.70440E-06,2.3041E-01
-5.70400E-06,2.2943E-01
-5.70360E-06,2.3139E-01
-5.70320E-06,2.3139E-01
-5.70280E-06,2.3334E-01
-5.70240E-06,2.3041E-01
-5.70200E-06,2.3334E-01
-5.70160E-06,2.3432E-01
-5.70120E-06,2.3432E-01
-5.70080E-06,2.3334E-01
-5.70040E-06,2.3236E-01
-5.70000E-06,2.3236E-01
-5.69960E-06,2.3236E-01
-5.69920E-06,2.3432E-01
-5.69880E-06,2.3432E-01
-5.69840E-06,2.3139E-01
-5.69800E-06,2.3432E-01
-5.69760E-06,2.3139E-01
-5.69720E-06,2.2846E-01
-5.69680E-06,2.3334E-01
-5.69640E-06,2.3432E-01
-5.69600E-06,2.3139E-01
-5.69560E-06,2.3041E-01
-5.69520E-06,2.3334E-01
-5.69480E-06,2.3334E-01
-5.69440E-06,2.3236E-01
-5.69400E-06,2.3432E-01
-5.69360E-06,2.3334E-01
-5.69320E-06,2.3725E-01
-5.69280E-06,2.3432E-01
-5.69240E-06,2.3432E-01
-5.69200E-06,2.3627E-01
-5.69160E-06,2.3139E-01
-5.69120E-06,2.3236E-01
-5.69080E-06,2.3236E-01
-5.69040E-06,2.3139E-01
-5.69000E-06,2.3139E-01
-5.68960E-06,2.3041E-01
-5.68920E-06,2.3041E-01
-5.68880E-06,2.2943E-01
-5.68840E-06,2.3041E-01
-5.68800E-06,2.3139E-01
-5.68760E-06,2.3334E-01
-5.68720E-06,2.3627E-01
-5.68680E-06,2.3041E-01
-5.68640E-06,2.3529E-01
-5.68600E-06,2.3041E-01
-5.68560E-06,2.3041E-01
-5.68520E-06,2.3139E-01
-5.68480E-06,2.3432E-01
-5.68440E-06,2.3139E-01
-5.68400E-06,2.3236E-01
-5.68360E-06,2.3432E-01
-5.68320E-06,2.3334E-01
-5.68280E-06,2.3041E-01
-5.68240E-06,2.3139E-01
-5.68200E-06,2.3236E-01
-5.68160E-06,2.3041E-01
-5.68120E-06,2.3139E-01
-5.68080E-06,2.3432E-01
-5.68040E-06,2.3041E-01
-5.68000E-06,2.3236E-01
-5.67960E-06,2.3041E-01
-5.67920E-06,2.3041E-01
-5.67880E-06,2.3236E-01
-5.67840E-06,2.3139E-01
-5.67800E-06,2.3236E-01
-5.67760E-06,2.3139E-01
-5.67720E-06,2.3236E-01
-5.67680E-06,2.3041E-01
-5.67640E-06,2.3041E-01
-5.67600E-06,2.3139E-01
-5.67560E-06,2.3432E-01
-5.67520E-06,2.3041E-01
-5.67480E-06,2.3432E-01
-5.67440E-06,2.3725E-01
-5.67400E-06,2.3236E-01
-5.67360E-06,2.3139E-01
-5.67320E-06,2.3432E-01
-5.67280E-06,2.3139E-01
-5.67240E-06,2.3139E-01
-5.67200E-06,2.3236E-01
-5.67160E-06,2.3529E-01
-5.67120E-06,2.3139E-01
-5.67080E-06,2.3432E-01
-5.67040E-06,2.2846E-01
-5.67000E-06,2.3432E-01
-5.66960E-06,2.3334E-01
-5.66920E-06,2.3236E-01
-5.66880E-06,2.3432E-01
-5.66840E-06,2.3139E-01
-5.66800E-06,2.3334E-01
-5.66760E-06,2.3334E-01
-5.66720E-06,2.3139E-01
-5.66680E-06,2.3139E-01
-5.66640E-06,2.3139E-01
-5.66600E-06,2.3627E-01
-5.66560E-06,2.3139E-01
-5.66520E-06,2.3334E-01
-5.66480E-06,2.3334E-01
-5.66440E-06,2.3432E-01
-5.66400E-06,2.3334E-01
-5.66360E-06,2.3334E-01
-5.66320E-06,2.3236E-01
-5.66280E-06,2.3236E-01
-5.66240E-06,2.3529E-01
-5.66200E-06,2.3432E-01
-5.66160E-06,2.3725E-01
-5.66120E-06,2.3236E-01
-5.66080E-06,2.3725E-01
-5.66040E-06,2.3529E-01
-5.66000E-06,2.3432E-01
-5.65960E-06,2.3139E-01
-5.65920E-06,2.3432E-01
-5.65880E-06,2.3236E-01
-5.65840E-06,2.3432E-01
-5.65800E-06,2.3432E-01
-5.65760E-06,2.3041E-01
-5.65720E-06,2.3529E-01
-5.65680E-06,2.3529E-01
-5.65640E-06,2.3627E-01
-5.65600E-06,2.3432E-01
-5.65560E-06,2.3432E-01
-5.65520E-06,2.3334E-01
-5.65480E-06,2.3334E-01
-5.65440E-06,2.3529E-01
-5.65400E-06,2.3529E-01
-5.65360E-06,2.3529E-01
-5.65320E-06,2.3334E-01
-5.65280E-06,2.3529E-01
-5.65240E-06,2.3432E-01
-5.65200E-06,2.3432E-01
-5.65160E-06,2.3334E-01
-5.65120E-06,2.3139E-01
-5.65080E-06,2.3041E-01
-5.65040E-06,2.3236E-01
-5.65000E-06,2.3822E-01
-5.64960E-06,2.3432E-01
-5.64920E-06,2.3432E-01
-5.64880E-06,2.3432E-01
-5.64840E-06,2.3334E-01
-5.64800E-06,2.3627E-01
-5.64760E-06,2.3334E-01
-5.64720E-06,2.3432E-01
-5.64680E-06,2.3529E-01
-5.64640E-06,2.3041E-01
-5.64600E-06,2.3334E-01
-5.64560E-06,2.3334E-01
-5.64520E-06,2.3334E-01
-5.64480E-06,2.3529E-01
-5.64440E-06,2.3529E-01
-5.64400E-06,2.3627E-01
-5.64360E-06,2.3334E-01
-5.64320E-06,2.3627E-01
-5.64280E-06,2.3432E-01
-5.64240E-06,2.3432E-01
-5.64200E-06,2.3432E-01
-5.64160E-06,2.3627E-01
-5.64120E-06,2.3432E-01
-5.64080E-06,2.3627E-01
-5.64040E-06,2.3432E-01
-5.64000E-06,2.3627E-01
-5.63960E-06,2.3627E-01
-5.63920E-06,2.3139E-01
-5.63880E-06,2.3529E-01
-5.63840E-06,2.3529E-01
-5.63800E-06,2.3432E-01
-5.63760E-06,2.3041E-01
-5.63720E-06,2.3627E-01
-5.63680E-06,2.3627E-01
-5.63640E-06,2.3432E-01
-5.63600E-06,2.3432E-01
-5.63560E-06,2.3334E-01
-5.63520E-06,2.3725E-01
-5.63480E-06,2.3041E-01
-5.63440E-06,2.3627E-01
-5.63400E-06,2.3432E-01
-5.63360E-06,2.2943E-01
-5.63320E-06,2.3334E-01
-5.63280E-06,2.3529E-01
-5.63240E-06,2.3334E-01
-5.63200E-06,2.3432E-01
-5.63160E-06,2.3334E-01
-5.63120E-06,2.3139E-01
-5.63080E-06,2.3236E-01
-5.63040E-06,2.3334E-01
-5.63000E-06,2.3139E-01
-5.62960E-06,2.3236E-01
-5.62920E-06,2.3236E-01
-5.62880E-06,2.3236E-01
-5.62840E-06,2.3139E-01
-5.62800E-06,2.3139E-01
-5.62760E-06,2.3334E-01
-5.62720E-06,2.3139E-01
-5.62680E-06,2.3529E-01
-5.62640E-06,2.3139E-01
-5.62600E-06,2.3432E-01
-5.62560E-06,2.3139E-01
-5.62520E-06,2.3041E-01
-5.62480E-06,2.3334E-01
-5.62440E-06,2.3334E-01
-5.62400E-06,2.3432E-01
-5.62360E-06,2.3725E-01
-5.62320E-06,2.3334E-01
-5.62280E-06,2.3041E-01
-5.62240E-06,2.3627E-01
-5.62200E-06,2.3529E-01
-5.62160E-06,2.3627E-01
-5.62120E-06,2.3627E-01
-5.62080E-06,2.3139E-01
-5.62040E-06,2.3432E-01
-5.62000E-06,2.3432E-01
-5.61960E-06,2.3334E-01
-5.61920E-06,2.3432E-01
-5.61880E-06,2.3432E-01
-5.61840E-06,2.3432E-01
-5.61800E-06,2.3529E-01
-5.61760E-06,2.3236E-01
-5.61720E-06,2.3236E-01
-5.61680E-06,2.3529E-01
-5.61640E-06,2.3139E-01
-5.61600E-06,2.3334E-01
-5.61560E-06,2.3432E-01
-5.61520E-06,2.3725E-01
-5.61480E-06,2.3334E-01
-5.61440E-06,2.3432E-01
-5.61400E-06,2.3627E-01
-5.61360E-06,2.3432E-01
-5.61320E-06,2.3432E-01
-5.61280E-06,2.3432E-01
-5.61240E-06,2.3334E-01
-5.61200E-06,2.3432E-01
-5.61160E-06,2.3334E-01
-5.61120E-06,2.3334E-01
-5.61080E-06,2.3627E-01
-5.61040E-06,2.3334E-01
-5.61000E-06,2.3236E-01
-5.60960E-06,2.3627E-01
-5.60920E-06,2.3529E-01
-5.60880E-06,2.3725E-01
-5.60840E-06,2.3432E-01
-5.60800E-06,2.3529E-01
-5.60760E-06,2.3432E-01
-5.60720E-06,2.3432E-01
-5.60680E-06,2.3627E-01
-5.60640E-06,2.3236E-01
-5.60600E-06,2.3334E-01
-5.60560E-06,2.3432E-01
-5.60520E-06,2.3236E-01
-5.60480E-06,2.3627E-01
-5.60440E-06,2.3334E-01
-5.60400E-06,2.3432E-01
-5.60360E-06,2.3041E-01
-5.60320E-06,2.3236E-01
-5.60280E-06,2.3432E-01
-5.60240E-06,2.3334E-01
-5.60200E-06,2.3334E-01
-5.60160E-06,2.3236E-01
-5.60120E-06,2.3529E-01
-5.60080E-06,2.3529E-01
-5.60040E-06,2.3432E-01
-5.60000E-06,2.3627E-01
-5.59960E-06,2.3432E-01
-5.59920E-06,2.3432E-01
-5.59880E-06,2.3432E-01
-5.59840E-06,2.3334E-01
-5.59800E-06,2.3432E-01
-5.59760E-06,2.3334E-01
-5.59720E-06,2.3334E-01
-5.59680E-06,2.3627E-01
-5.59640E-06,2.3334E-01
-5.59600E-06,2.3529E-01
-5.59560E-06,2.3529E-01
-5.59520E-06,2.3627E-01
-5.59480E-06,2.3529E-01
-5.59440E-06,2.3139E-01
-5.59400E-06,2.3432E-01
-5.59360E-06,2.3432E-01
-5.59320E-06,2.3334E-01
-5.59280E-06,2.3334E-01
-5.59240E-06,2.3529E-01
-5.59200E-06,2.3236E-01
-5.59160E-06,2.3432E-01
-5.59120E-06,2.3627E-01
-5.59080E-06,2.3529E-01
-5.59040E-06,2.3725E-01
-5.59000E-06,2.3529E-01
-5.58960E-06,2.3627E-01
-5.58920E-06,2.3529E-01
-5.58880E-06,2.3236E-01
-5.58840E-06,2.3432E-01
-5.58800E-06,2.3627E-01
-5.58760E-06,2.3529E-01
-5.58720E-06,2.3334E-01
-5.58680E-06,2.3432E-01
-5.58640E-06,2.3529E-01
-5.58600E-06,2.3529E-01
-5.58560E-06,2.3236E-01
-5.58520E-06,2.3139E-01
-5.58480E-06,2.3334E-01
-5.58440E-06,2.3627E-01
-5.58400E-06,2.3334E-01
-5.58360E-06,2.3432E-01
-5.58320E-06,2.3432E-01
-5.58280E-06,2.3236E-01
-5.58240E-06,2.3236E-01
-5.58200E-06,2.3432E-01
-5.58160E-06,2.3432E-01
-5.58120E-06,2.3334E-01
-5.58080E-06,2.3432E-01
-5.58040E-06,2.3432E-01
-5.58000E-06,2.3139E-01
-5.57960E-06,2.3236E-01
-5.57920E-06,2.3822E-01
-5.57880E-06,2.3432E-01
-5.57840E-06,2.3725E-01
-5.57800E-06,2.3529E-01
-5.57760E-06,2.3529E-01
-5.57720E-06,2.3725E-01
-5.57680E-06,2.3432E-01
-5.57640E-06,2.3334E-01
-5.57600E-06,2.3529E-01
-5.57560E-06,2.3334E-01
-5.57520E-06,2.3432E-01
-5.57480E-06,2.3139E-01
-5.57440E-06,2.3236E-01
-5.57400E-06,2.3529E-01
-5.57360E-06,2.3432E-01
-5.57320E-06,2.3529E-01
-5.57280E-06,2.3432E-01
-5.57240E-06,2.3334E-01
-5.57200E-06,2.3529E-01
-5.57160E-06,2.3139E-01
-5.57120E-06,2.3236E-01
-5.57080E-06,2.3529E-01
-5.57040E-06,2.3725E-01
-5.57000E-06,2.3334E-01
-5.56960E-06,2.3432E-01
-5.56920E-06,2.3432E-01
-5.56880E-06,2.3432E-01
-5.56840E-06,2.3432E-01
-5.56800E-06,2.3334E-01
-5.56760E-06,2.3432E-01
-5.56720E-06,2.3139E-01
-5.56680E-06,2.3432E-01
-5.56640E-06,2.3627E-01
-5.56600E-06,2.3236E-01
-5.56560E-06,2.3334E-01
-5.56520E-06,2.3236E-01
-5.56480E-06,2.3432E-01
-5.56440E-06,2.3529E-01
-5.56400E-06,2.3432E-01
-5.56360E-06,2.3334E-01
-5.56320E-06,2.3529E-01
-5.56280E-06,2.3627E-01
-5.56240E-06,2.3432E-01
-5.56200E-06,2.3334E-01
-5.56160E-06,2.3139E-01
-5.56120E-06,2.3529E-01
-5.56080E-06,2.3627E-01
-5.56040E-06,2.3236E-01
-5.56000E-06,2.3529E-01
-5.55960E-06,2.3236E-01
-5.55920E-06,2.3529E-01
-5.55880E-06,2.3236E-01
-5.55840E-06,2.3725E-01
-5.55800E-06,2.3725E-01
-5.55760E-06,2.3432E-01
-5.55720E-06,2.3236E-01
-5.55680E-06,2.3725E-01
-5.55640E-06,2.3627E-01
-5.55600E-06,2.3432E-01
-5.55560E-06,2.3432E-01
-5.55520E-06,2.3334E-01
-5.55480E-06,2.3334E-01
-5.55440E-06,2.3139E-01
-5.55400E-06,2.3334E-01
-5.55360E-06,2.3432E-01
-5.55320E-06,2.3139E-01
-5.55280E-06,2.3139E-01
-5.55240E-06,2.3236E-01
-5.55200E-06,2.3334E-01
-5.55160E-06,2.3041E-01
-5.55120E-06,2.3432E-01
-5.55080E-06,2.3432E-01
-5.55040E-06,2.3627E-01
-5.55000E-06,2.3432E-01
-5.54960E-06,2.3529E-01
-5.54920E-06,2.3432E-01
-5.54880E-06,2.3725E-01
-5.54840E-06,2.3432E-01
-5.54800E-06,2.3529E-01
-5.54760E-06,2.3627E-01
-5.54720E-06,2.3334E-01
-5.54680E-06,2.3334E-01
-5.54640E-06,2.3334E-01
-5.54600E-06,2.3432E-01
-5.54560E-06,2.3334E-01
-5.54520E-06,2.3432E-01
-5.54480E-06,2.3432E-01
-5.54440E-06,2.3139E-01
-5.54400E-06,2.3041E-01
-5.54360E-06,2.3529E-01
-5.54320E-06,2.3432E-01
-5.54280E-06,2.3529E-01
-5.54240E-06,2.2846E-01
-5.54200E-06,2.3139E-01
-5.54160E-06,2.3432E-01
-5.54120E-06,2.3236E-01
-5.54080E-06,2.3236E-01
-5.54040E-06,2.3041E-01
-5.54000E-06,2.3529E-01
-5.53960E-06,2.3334E-01
-5.53920E-06,2.3432E-01
-5.53880E-06,2.3627E-01
-5.53840E-06,2.3529E-01
-5.53800E-06,2.3627E-01
-5.53760E-06,2.3041E-01
-5.53720E-06,2.3627E-01
-5.53680E-06,2.3139E-01
-5.53640E-06,2.3432E-01
-5.53600E-06,2.3627E-01
-5.53560E-06,2.3236E-01
-5.53520E-06,2.3041E-01
-5.53480E-06,2.3627E-01
-5.53440E-06,2.3236E-01
-5.53400E-06,2.3432E-01
-5.53360E-06,2.3627E-01
-5.53320E-06,2.3529E-01
-5.53280E-06,2.3432E-01
-5.53240E-06,2.3725E-01
-5.53200E-06,2.3432E-01
-5.53160E-06,2.3529E-01
-5.53120E-06,2.3822E-01
